alpha,beta,r2_test
0.05754537544423457,12.62263874609866,0.6241711399614069
0.05453633106731263,13.020510433787399,0.6552202774081249
0.055588148237911805,12.890043040486717,0.643258153174062
0.05574662367295252,12.854650131556179,0.6439436802034368
0.0540050178308711,13.067943107253473,0.6626663954720984
0.05793979223081231,12.532598745294775,0.6257688897835654
0.0543232311092658,13.029566834251291,0.6594769069911629
0.05834023718670578,12.542666372712649,0.6105960791030308
0.056945632631517626,12.67184079949703,0.6351310296162396
0.052850589450526356,13.240048603082451,0.6707384801756722
0.0575809094798555,12.561106428106537,0.6315563582412571
0.060190421460901034,12.258186243187717,0.5980771286886435
0.056228849302279116,12.781019130547604,0.6404836699752394
0.05878919492935422,12.414171812628162,0.6173686329278611
0.05726880722796247,12.694552114196771,0.6197730342188039
0.060287146760746854,12.222973645358474,0.5997579676249801
0.05679267064460364,12.682865432527082,0.6378179232506257
0.056978045134011265,12.686226495108487,0.6320931297981938
0.0516694313693823,13.460579275662498,0.6743545024644071
0.055439633562455445,12.890652750519058,0.6477126654969718
0.05747045438208539,12.591791456100356,0.6310293270669083
0.05645034122898915,12.770655832737797,0.6351588253104217
0.057493121030311956,12.593142637777516,0.6302712872879235
0.06082512996216199,12.197909352781874,0.5872166046644995
0.05489193818489546,12.883747516796797,0.6586914718662633
0.05573887695849061,12.854558640331012,0.644190578726835
0.05843951092081896,12.481539600626549,0.61843438066348
0.05642037226764757,12.704532183203414,0.6440403325522568
0.054537192014627804,13.00811124190088,0.6567474301699734
0.05776399008419234,12.550129616067425,0.6282920601942283
0.05670458095476509,12.719711797826529,0.6353541065080843
0.05924384641737834,12.355112052688346,0.6122440846411698
0.05608464930867482,12.78683831448454,0.6437030837171092
0.05673673318729748,12.683701424997947,0.6390997098630236
0.058165996218268554,12.50101081924776,0.6235730375321218
0.06014431719852014,12.220305507044092,0.6033062644330742
0.055372970320948754,12.897123165432333,0.6486970215000314
0.05283721509564076,13.225750150406155,0.671917313570338
0.058401324337256595,12.532427138471595,0.6104260064887768
0.0555567676637978,12.89452049600461,0.6435294975724579
0.05778828034621248,12.54542507272216,0.6282039221791265
0.05805968562715603,12.51484751820386,0.6247290308420135
0.05583491220066901,12.822221369493136,0.6458943971811864
0.05973251952832311,12.304533697566853,0.605137563278862
0.05829605757937866,12.50346900783808,0.6195265309381259
0.057525005954580356,12.612775792255743,0.6265387766160486
0.05731802214613621,12.628689286308315,0.6304471437693697
0.05922905158331421,12.391417351736859,0.6076973485600399
0.060329810866837724,12.229419285128563,0.5978860277270353
0.05518293285398818,12.924580266195719,0.6502669054265314
0.052239104940785,13.363843282013642,0.671780956515077
0.05765195317430528,12.581585567113011,0.6273696901056002
0.0586245826058209,12.467659275801696,0.6148144034310972
0.05819902269777865,12.510056507305602,0.6214732075703424
0.05842597747879133,12.448631191128923,0.6226700062929778
0.058161261397809236,12.511516005019878,0.6223638246729659
0.05638137474562092,12.752386565055485,0.640107088372643
0.056437721687839754,12.695786203620035,0.6442861288801893
0.0587921191593397,12.435433698928355,0.6145682063928111
0.05678129974321213,12.684077601961516,0.6379664642556193
0.05668305008301125,12.731638825108615,0.6341309490382512
0.060135483389168735,12.313217287216087,0.5897795909363088
0.056304731857080896,12.739924364755101,0.6434889834452389
0.05694165547480485,12.692831503801697,0.6321852731712607
0.057748892607217765,12.564390102433295,0.626945922702238
0.05502473143208586,12.944419966418325,0.6519632891509539
0.057370527545366486,12.632507974718783,0.6282744508928301
0.061012149129008125,12.17906756936947,0.5840987712102278
0.05420870309712093,13.073284165518016,0.6571369254942826
0.05881000652596874,12.469503539580469,0.6079698564767216
0.056088564783988895,12.757264332585912,0.6465821843834838
0.057391105068392026,12.636650353266052,0.6269258950739415
0.05556733007254547,12.865766710025182,0.6475158569463764
0.05425668071168673,12.993972228950321,0.6631086907482031
0.058138946229159355,12.507587666397745,0.6234949705303658
0.056155781006324686,12.759754230182,0.6449357517439083
0.05670367370816673,12.693452437585373,0.6388518121165414
0.055642340382240474,12.814246272176877,0.6509359868269444
0.05760992232260928,12.624806772032702,0.6214505950768389
0.05943554434249555,12.393498103396409,0.5999021849711983
0.05239833213720411,13.339689729250713,0.6707245492252971
0.055556300684080906,12.86238520035262,0.6482338767859126
0.05839509367416982,12.431899692626864,0.6245178019617391
0.05713076374001189,12.692991405113634,0.6255988177206313
0.06013252470364004,12.29082745467514,0.5945544557754419
0.05826744760649287,12.507172965594487,0.6198434797268505
0.056630255990774495,12.762882459739506,0.6302128936023419
0.059732818579901543,12.365428337922065,0.5942581829169107
0.058252234582928726,12.530962100776781,0.6163295011966639
0.05376172054088865,13.059349692743572,0.6668996110164347
0.054722372783521,12.991676813751509,0.6539671201985786
0.05826433024956442,12.543196666329644,0.6134657753203583
0.05492627456150844,12.942016118974559,0.6547037171111718
0.05452486585417957,13.024925751371692,0.6549393514843851
0.056990448864679584,12.67893789481073,0.6328395612517357
0.05649707048846862,12.708779395263488,0.6421354328390093
0.053531880441341835,13.13872001947947,0.6660303669804064
0.05446155568946738,13.044981199135645,0.6538756511728632
0.05481768247767252,12.975582764534046,0.6534945645203016
0.05703384380339345,12.68523611203496,0.6304575132418975
0.05485204415487484,12.975882526500913,0.6525113176875321
0.05712566697092456,12.630465386575814,0.6353458984878282
0.056713647420382596,12.720869119717266,0.634896356270161
0.05838129277581407,12.494999997402152,0.618187032667572
0.05664531135713025,12.753872861720808,0.6314382569260552
0.06053908011199642,12.220480910715574,0.5929115496117968
0.05719580695071604,12.659042812750863,0.6295536107861117
0.05961288816798163,12.36655388857126,0.5987483507163098
0.05651864438291091,12.711269312291025,0.6414099495263028
0.058074239355935406,12.522598519140896,0.6233455989943859
0.057010690428192325,12.706590943343738,0.6273389024873657
0.0567178244152771,12.691978031708992,0.6386643955210947
0.055672854495520584,12.866774846053033,0.6443356364486283
0.05812075703560377,12.511030438600562,0.6235583695919619
0.05653809500035494,12.691329800577842,0.6427256925764975
0.05839673478201114,12.460619385538953,0.6222035406834627
0.057371648860862205,12.635313417638944,0.6277847464899379
0.05606409104537117,12.797626354229001,0.6428750322910328
0.055040993975464664,12.92547437907144,0.6537689006529592
0.05918677192939229,12.411542780783986,0.6055611891520634
0.05747875023050849,12.608397341342611,0.6286303873030972
0.05490228126186746,12.984535362713343,0.6497278754653271
0.05855980059132089,12.447184642843784,0.6195568487045262
0.05795798696731518,12.533805888214605,0.6251243579313466
0.05822102015102435,12.53468270441212,0.6167376819969546
0.05660750787037681,12.74751418834829,0.6339200810526946
0.053948330235512265,13.098171059183299,0.6608473434512125
0.05551967445859775,12.87008819790654,0.6482394110566426
0.05987897766948042,12.319027250931883,0.5982905125395578
0.055652997975259466,12.855524246059069,0.6465222419515666
0.05513280977522544,12.91834611947192,0.652347829651525
0.054209123322828595,13.047266388118425,0.6602501422574769
0.05879332620276877,12.440736633063242,0.6137342896206955
0.05496062107345252,12.9374490647101,0.6543839470248713
0.058804892193715014,12.445601683900698,0.6125864661023708
0.058808490173008994,12.4463495025645,0.6123443238948114
0.05740457345872289,12.611843456856189,0.6302920357981618
0.05831035973621756,12.507054073255697,0.6185215349168519
0.054602844705262214,12.993176351304808,0.6568348658149838
0.058586397793265334,12.425767173214979,0.6210739371594819
0.056090397523588145,12.792600052100735,0.6428161693913333
0.060857392780623215,12.176958908608883,0.5895171681687154
0.059625320515774516,12.341036753603552,0.6030578364467829
0.05419036289498792,13.045990101741559,0.66079125896385
0.05505302903444085,12.94273934282944,0.6514167183242536
0.058384814637067586,12.447920941650478,0.6236358573540365
0.05845475068808663,12.483569257472016,0.6176667638014024
0.057961390672940705,12.537676873798029,0.6245199345078372
0.058187366122601905,12.531968159853205,0.6183853618821369
0.055775171929076085,12.848010107983468,0.6440813190294317
0.05799949066111801,12.573859587276024,0.6171838191773191
0.05577708849038526,12.82936805951977,0.646525855547324
0.059238523914824495,12.380386687302114,0.6091366817347397
0.05859169704089427,12.463593681415652,0.6164811943738902
0.05633124038315867,12.740337233071847,0.6428304659996382
0.05937879855274492,12.342294161541352,0.610180057044256
0.05922046271153689,12.396051174327633,0.6071992782437929
0.05870240660438737,12.47033996641987,0.6117298893128802
0.05631973942147574,12.759787428892166,0.6408305837022714
0.05859769459709716,12.465542343271109,0.6160012933827068
0.056358987136494086,12.769334381047424,0.6383236221225835
0.06032799770905317,12.253982718874278,0.5943695596478091
0.056005299205265445,12.812874907580735,0.6424293422507539
0.05668580224059459,12.689316216718534,0.6397262377682222
0.05774826381449585,12.575450322629216,0.6254025995342118
0.058765549044543654,12.432164845808142,0.6158065107480458
0.05853633624411605,12.453307956720128,0.619453240611316
0.057067088276490104,12.638807706627404,0.6358813877524634
0.060541523918025884,12.251829647207412,0.5871531701530371
0.05536634015630425,12.87558337775217,0.6514000384583584
0.06199391900052462,12.060781624954128,0.5710600050444816
0.05942672916185063,12.380074919712099,0.602937103166538
0.05561177551604479,12.840539450893601,0.6493205563203073
0.05545014277314282,12.88090255139491,0.6487194942511585
0.055541056478042646,12.858755085899386,0.6490483843099291
0.05567962680635459,12.840204280236085,0.6477245949974291
0.05631794561314396,12.760705431030447,0.640758874465145
0.05586632055259467,12.837408945249138,0.642935323965966
0.057377525516746616,12.613601647783145,0.6308148946197583
0.06128090198965428,12.158433587532777,0.5782980996639938
0.056182073449617245,12.808428802356467,0.6375739000062085
0.05595706104294829,12.787133362163779,0.6467605880430858
0.058133651483967555,12.497222818287588,0.624828738309386
0.0528715147203916,13.253819023773632,0.6690874719923809
0.05493246784680075,12.935709000478687,0.6551973487453703
0.057558508039061276,12.57011007808995,0.6312073046987922
0.0594955505333703,12.363859727495816,0.6034972240716028
0.05723631275231774,12.661578400025258,0.6277857721716797
0.05389127386855605,13.081060576200365,0.6638127179037043
0.05795985037227233,12.544984618599967,0.6235365245094735
0.05496799935243651,12.960502422034242,0.6513694002950864
0.05556359156620218,12.847509836337464,0.6497214157190191
0.060358121059280935,12.249591468909635,0.5941040356151186
0.05707570684925425,12.661739050801483,0.6328223772948367
0.058032183448453296,12.597506360867056,0.6105718461330547
0.0584853336800522,12.476291951664583,0.6178245909375144
0.05950296317851446,12.356629511738786,0.6044877474612758
0.05743297101729702,12.630542739116576,0.6265816250082807
0.057079828105707456,12.654414270710939,0.6337079890281033
0.056702692011219955,12.729880061532555,0.6337855253838715
0.0560811711837634,12.794556406628292,0.6428113945523225
0.05997861884264809,12.29654121979413,0.5988235885767097
0.05641465756779448,12.707041735411542,0.6439725927641418
0.055655102780569815,12.849019879901999,0.6472989011432202
0.055683605654589304,12.844041934112818,0.647166550540536
0.056517803165506815,12.73095874964377,0.6391686582042093
0.061998480894996294,12.069190230659412,0.5693299844367312
0.05836421682347932,12.521170178660045,0.6141805400400302
0.05763092239002724,12.58613587576074,0.6273418338239594
0.05498047255321821,12.929840804526481,0.6547049460407341
0.0575034787423182,12.591709392778826,0.6301712743102987
0.060165248001731265,12.305340162519183,0.5903492591757185
0.057735316285142335,12.600673643396743,0.6215741770680392
0.0561256251680973,12.768878545275125,0.6447159954935355
0.05589674011532329,12.817403832981402,0.6448606148602921
0.05618739924506978,12.762905502689124,0.6438753068253298
0.056631621699563255,12.674609886548426,0.6421176585804158
0.05643053378815669,12.720425802407698,0.6425262702465766
0.057135655504051835,12.695096866253332,0.6249825282813428
0.062228321846629055,12.018701253803618,0.5701740529626744
0.05749592937693867,12.624632463684383,0.6255019415057572
0.05593695773144057,12.810863515021058,0.6446153294613708
0.05707358973263323,12.660571754663993,0.6330484284819758
0.058434670222978116,12.554508329148618,0.6036433296073749
0.059141623146229574,12.36702522791523,0.6135513612730602
0.057148819296764734,12.649015366332511,0.6324926469348668
0.05797541294624473,12.539998602674007,0.6237937074336899
0.059459696967472345,12.33404078354765,0.6089926025326546
0.054387685575013466,13.041658298556113,0.6564682169905643
0.055637093714920746,12.827848829418505,0.6499674246132668
0.055195661626192924,12.910405081957634,0.6517014989181784
0.05659032098648464,12.718483770461006,0.6388022510775953
0.054977016497497165,12.911851722153326,0.6563028854259798
0.05828526430004134,12.480008511187966,0.6229027540032461
0.059426494679629904,12.370683987940573,0.6046482323126923
0.05877892280899238,12.479873929808406,0.6069790749003376
0.06015427593057521,12.234194950590561,0.6019389091837353
0.05636955663861902,12.76172949768931,0.6391442793652229
0.05663032727693983,12.670369668700586,0.6424144009803496
0.0567003533381979,12.690887276641496,0.639214651122239
0.053914257096837497,13.089398420427363,0.6625894873129841
0.05350390574614859,13.164041538879811,0.6641265342944693
0.05314309957590952,13.195293009285276,0.6688469290349808
0.057080147870313784,12.662469866320576,0.6325875490216863
0.05460501478180376,13.017594140079298,0.6536864043114783
0.055461977869527154,12.895816080771787,0.6463092425878736
0.05594606306848524,12.833317074180238,0.6411031588928722
0.05630602882803288,12.75251728824251,0.6420993450674861
0.05800741111631677,12.540906770636203,0.6227050375212495
0.057327756525233364,12.630763974673243,0.629858397001797
0.05276275695196805,13.260572610616347,0.6707179573071169
0.05932523387840886,12.387615130138222,0.6051155163834743
0.05577982847782843,12.873841904210913,0.6396070872293138
0.0581306299727583,12.535365829799636,0.6196899813414255
0.056197028490186984,12.799656003314883,0.6385766172558873
0.057783535728104005,12.544229569931138,0.6284526426686998
0.05764246754717412,12.566050519246799,0.6295808679726312
0.05945162864754414,12.394004835487683,0.599162475459964
0.05859103178987037,12.445172978433133,0.6189710083182117
0.06012251736653725,12.235877570116282,0.6025446196576625
0.05754098783332365,12.587174331503055,0.6297276373498149
0.05538443483953964,12.840927608888036,0.6537415926791973
0.0578976673408588,12.559932758292327,0.6231738229353119
0.057342984198051554,12.605405220168082,0.6327185008907632
0.0582009450360397,12.492076485271753,0.62370097294697
0.05610137016197382,12.790949130317617,0.6427321699290544
0.05382592338836101,13.129299337483884,0.6601247222380422
0.059499647567609004,12.309935629173014,0.6104708071530471
0.05795088741313808,12.555981030627265,0.6221176178406324
0.057349496772669706,12.614828995307928,0.6314263567241025
0.057610328391418233,12.612814501434041,0.6237059109382646
0.0587141893193368,12.420682908362966,0.618552792897507
0.057934914339705566,12.546668024201795,0.6240345495992883
0.05924558728559388,12.38807744089635,0.6077085036859536
0.05713037319424063,12.615917400025888,0.6365961901141217
0.05814533071022089,12.56856836717396,0.6126486969729463
0.05559375650903789,12.853961980344604,0.6482834163079418
0.05825752378946812,12.501966721083177,0.6208999336273677
0.05504704440088718,12.92149608418729,0.6540380871412242
0.05951350071997507,12.35678596732864,0.6041139231713593
0.05738086045487725,12.642620691590826,0.6262309062996511
0.059480198979743694,12.368794201155808,0.603142575194775
0.05725320111800909,12.655623633642422,0.6282532797284022
0.05250815542031986,13.306680357889068,0.6716993228085866
0.05844376180189094,12.496260389358897,0.6159643629715378
0.05701378594250208,12.637767333891501,0.6372167532911732
0.05505656286990134,12.937819346633562,0.6519574134394293
0.056341337897312806,12.74617752145103,0.6419412356075753
0.05600330160940443,12.783337005764762,0.6460858801754306
0.056235967449789336,12.768985611055713,0.6419187918044589
0.05769894747608137,12.552062598575981,0.6296904268719319
0.05879280205012045,12.456187513280577,0.6111635584429065
0.05505603969846897,12.933435014976649,0.6525092751887204
0.05706106184938849,12.668918678030558,0.6322079257525784
0.056328011497594185,12.777478029020509,0.6380075623407202
0.054683464268470254,12.950159763515556,0.6589191787546641
0.056404268842448306,12.721580501911259,0.6430014091959979
0.06031988922244809,12.223797108478825,0.5988205270812322
0.05458074427967849,13.018491789244644,0.6542560510762809
0.056020644572701166,12.813702984530794,0.6418539666843037
0.05666119652485498,12.738252672682764,0.6337305270375093
0.05809802143269505,12.555908122495634,0.6171061887638948
0.05715548783211665,12.65535453600735,0.6313863837272935
0.058234516817674865,12.543379144981822,0.6145575905378011
0.05623934006532128,12.800559616040951,0.6370243957820099
0.05614069403459662,12.805948425235236,0.639351872685529
0.055826256785729826,12.835770649940626,0.6443537251262244
0.06020306757408743,12.310724343841496,0.5875686288987331
0.0565903689059811,12.74578193130021,0.6347842933134904
0.05851065783617914,12.469829217741905,0.6180040631335623
0.054990057007489615,12.952899406041643,0.6517923243846038
0.057384430034253496,12.592626811122622,0.6330596049177571
0.05371299928533406,13.144489769041638,0.6611768814260811
0.057878588005069814,12.6039662648059,0.6154762817689909
0.058874175278689045,12.4406628018249,0.6111301426073387
0.0563928168509598,12.745335361916831,0.6407072382646308
0.05900520493653126,12.39955039355292,0.6133255387389032
0.05947747896571377,12.325377604379161,0.6095078423990768
0.05918055046800266,12.398412909926018,0.6081248914027917
0.05616489082451019,12.777304008716747,0.6427684608900139
0.059012048881108475,12.419184640841666,0.6101952699566324
0.056418850094545454,12.722228703505143,0.6426169762555412
0.05712948772280605,12.70504543301257,0.6230932365138863
0.06012096278044104,12.247195849515297,0.6014395815470961
0.05637409723373002,12.778911888528,0.6362768906727729
0.05755735871614258,12.577833969152271,0.6304087212682072
0.058351083425348005,12.466100465599371,0.6227514208361893
0.05392203944606368,13.067823794968762,0.664246782750939
0.05614271077086873,12.788490142969104,0.641910366351909
0.0545165958606195,12.993402741117272,0.6587436831933653
0.05766243275242989,12.594363186943935,0.6251291355415727
0.05896683435818367,12.414658652423675,0.6123358988683172
0.054886708341013155,12.921477465353501,0.6572629203534561
0.05452924533527369,12.980300807027994,0.6595801632084972
0.05581427355588925,12.82971049502381,0.645502424428586
0.055970740154487934,12.75746258250029,0.6487146952272225
0.05677715114287734,12.714844539978067,0.6338599727454055
0.056507607686840516,12.694783728530945,0.6430657703589472
0.05986230412012487,12.331726000495584,0.5964584240183202
0.05807375461041957,12.505362403438108,0.6254419921432135
0.0554196847944958,12.868815381115155,0.6508634756034933
0.057575516481969395,12.578114708494043,0.6299105982437608
0.0587940068982909,12.410905941764545,0.6175996167546776
0.053852392115320266,13.12118886253886,0.6604783477192347
0.05807986366718138,12.494526294441524,0.6263683723800726
0.06256269578378586,11.979970176195643,0.5653757314775403
0.057326508811199134,12.635969511815365,0.6291076088909416
0.05442346468644817,13.049450972599775,0.6543453569684208
0.059202858819685046,12.37928202396868,0.6103686924619707
0.05697159493601137,12.679998250114812,0.6332495405845406
0.05875372390609049,12.475662525652753,0.6088326445538494
0.0546576667719168,12.984336868734896,0.6564951822023788
0.05693820062172909,12.66871969226535,0.6357280164433434
0.055077540430185395,12.92404027952214,0.6530569121663967
0.05899395005749348,12.38562264291188,0.615282466915958
0.06172881458531178,12.065104825241027,0.5788705219933591
0.058351938677183336,12.504230402895145,0.6176441713545462
0.057329871335526736,12.63101246186475,0.6297581385468736
0.05782837293917354,12.586582813637188,0.6209178430475824
0.057630274769881515,12.598895512119114,0.6254230493120359
0.05884960772623819,12.438474681999296,0.6123050591960724
0.05449960465610349,13.029861565639962,0.6549671490876063
0.0582851957668285,12.514105055252553,0.6181822317879182
0.05845998583004229,12.473347858475988,0.6189920314749031
0.05678719256879208,12.682369151152868,0.6380121151549812
0.05819980793874007,12.535817787971183,0.6172715006057233
0.054541370734513685,13.010031003971978,0.6564159117606585
0.057596123938327984,12.619450526473452,0.6229833741047235
0.05667532998991102,12.692960035310614,0.6395974587349285
0.058096617744983196,12.525775931187205,0.6222503633792921
0.05415382963790755,13.07022325057006,0.6590095364529329
0.05710693001557619,12.696114753156737,0.6258595999369669
0.0541682767649575,13.051063839715,0.6607803108652315
0.05822788776667124,12.53549401643345,0.6163427008445469
0.05502530890935892,12.92708204421888,0.6539651973235725
0.05590249260416837,12.81528319288687,0.6449760464790929
0.058323343323431975,12.500450763208573,0.6191460358404196
0.058317850549229416,12.503787521565574,0.6188018735247378
0.05215923943538604,13.375215408405351,0.6723887607631476
0.05739984794025641,12.611749370927399,0.6304373314856531
0.05577254645627407,12.848782108468662,0.6440451679364826
0.056578004781959935,12.748709841606415,0.6346952169483222
0.057341041262428116,12.667990176049157,0.6227690910443147
0.05670894197831604,12.73121396001498,0.6333540063340461
0.05770692557130753,12.568144495645592,0.6276217746842785
0.05918386003753804,12.41372715129207,0.6052466813617818
0.05397568325285166,13.104023903165563,0.659409072272546
0.05522569299653906,12.902432096641506,0.6518662881877335
0.05728708964478037,12.592310459164109,0.6352338130053008
0.05985433119178618,12.259675904753665,0.6066531393207172
0.05708643800655432,12.673110459928067,0.6307641958816117
0.05657300014729659,12.708761483164913,0.6403817559620475
0.05452961525700959,13.013480931620965,0.6562984773916712
0.05510038340047753,12.915142615138768,0.6534665115069933
0.05655183914311633,12.698837071771965,0.6418369811785987
0.05650189447502723,12.739315931207571,0.6384893603562474
0.05604527605402255,12.804772785333194,0.6424250221520567
0.056434887456532704,12.742953495411617,0.6398754941450574
0.05832438173778574,12.479324615341424,0.6219704250882866
0.05811076811462765,12.531870290735498,0.6208960704718491
0.056042765589300644,12.76011657884954,0.6472624736872075
0.05457722644148833,13.000642718168423,0.6566202037987245
0.0565263073246153,12.711894022109124,0.6411678344076388
0.057299059762441554,12.61896816784755,0.6322654506253076
0.05532162766336105,12.911023226877528,0.6482219128207158
0.05875673199881968,12.439216213766052,0.6150802988926993
0.05885180735485588,12.434781517439745,0.6128266625790428
0.05716080365959137,12.632080061543432,0.6343032485122062
0.056923871842337104,12.68284605337063,0.6342472331951512
0.05827821810774744,12.481158296643867,0.6229539362381706
0.05729602283675162,12.632124506875517,0.6306013633598169
0.06105336640145693,12.173507788189102,0.583662919800447
0.05540472412715402,12.904342726717257,0.6467465439772615
0.0558356453992774,12.81648289369263,0.6465517535030743
0.05518770066420899,12.934218732040975,0.648768641481426
0.0574393270683174,12.615479238266682,0.6287701970284799
0.0553840219861526,12.860857976353504,0.6523775145701942
0.06337613490362101,11.92299456356794,0.5467972747134302
0.05765149004502467,12.560037685838928,0.6300102040266263
0.05496396594698553,12.950681547349388,0.6527798702091276
0.05478474073246598,12.979493910885108,0.6538722510742228
0.05571194172483865,12.856889527245617,0.6446471262135727
0.05699480924932464,12.641590578509113,0.6372869502318252
0.05866904401251214,12.456139385586631,0.6152303561204012
0.05943441566862239,12.352648354037981,0.6072632705941279
0.05925963284786193,12.350858514305003,0.6122985830569156
0.05634011744366204,12.745206200034493,0.642083192107426
0.05530401211918434,12.90865438332083,0.6490555360560932
0.05770099121423101,12.538807331610007,0.6308619205362658
0.055636430779050366,12.832851738860784,0.6495216470805781
0.057066121412939964,12.657129627348684,0.6337299532523957
0.05727587877848342,12.626252131994141,0.6319731521297611
0.05711261368876548,12.64272421576946,0.6342973872042255
0.05866289596208261,12.459621672424012,0.6148804706247856
0.05817348824413631,12.550610169473531,0.6153776256121469
0.05670480887380256,12.754372824829542,0.6291357756834575
0.057340081510567256,12.663561659362903,0.6237148085300952
0.05637277202572334,12.77025779285843,0.6377512633939211
0.053192851298578744,13.223394744787894,0.6648037565496898
0.05788151047091673,12.5723023177952,0.6216536110249905
0.05798866985769456,12.558762190612196,0.6204067540648848
0.05704896672338134,12.683163358152175,0.630311009690147
0.05863389175376011,12.452464698194015,0.6168305060665358
0.057271978394714346,12.660460671632656,0.6267635618454932
0.05796741337414327,12.55578343367407,0.6216168884726335
0.057735210385085646,12.616880278413676,0.6183324294967959
0.056408950809055204,12.728594388515612,0.6422127680450096
0.05652950054767914,12.721484722431736,0.6400323144550726
0.05737456711292372,12.61801505656663,0.6303051834680891
0.058750518054516664,12.445717204445522,0.614300155341774
0.05977154736970268,12.337979346476535,0.5985617813508557
0.05737337201097633,12.627549503504115,0.6289589242896043
0.05997550873821242,12.288419569299284,0.6002066775237583
0.05852754503056316,12.499161274608577,0.6125192795618398
0.05979384012047471,12.321016695094844,0.6008408179213399
0.05789741517175097,12.544906681251907,0.6253607180734992
0.05865779997191366,12.444548408247243,0.6172198780262153
0.056200175722351586,12.782205506296993,0.641145685535452
0.05694370545116979,12.682382416564497,0.633730539445597
0.055304802994670305,12.922310072112648,0.6470327239002835
0.056741567721073013,12.67523300805975,0.6398184251583335
0.05513545111776124,12.951920843635039,0.6476174341235761
0.05820788585289932,12.519037646031595,0.6198619708328242
0.05891130623628768,12.439433669641684,0.6100876972905469
0.055057522887207985,12.92689497989942,0.6532244031504109
0.056291524047776556,12.732985085643149,0.6444131783236784
0.05796011211116536,12.522266645218346,0.6264420797159636
0.059981035862697756,12.292673923806179,0.5993728200935737
0.06001079029226015,12.28126561115144,0.6001834827578505
0.05703470060830558,12.655389493270368,0.6348093500292995
0.05613642548882024,12.769431629749777,0.6444008694456185
0.0568780924244555,12.696201864467485,0.6336410419335728
0.054397151855954465,13.025730344093917,0.6581642744527372
0.05833124852589526,12.506264698832172,0.6179797942315028
0.0563324752634976,12.75418092634005,0.6412064550261032
0.05810404487227547,12.495019234117171,0.6257653590863276
0.05745916352024773,12.592575103288581,0.6312288994044356
0.05845335101030932,12.502186702474852,0.6145887385008726
0.058438262342736844,12.523290691676939,0.610957221006404
0.05611562178269498,12.804235272559012,0.6404103685588167
0.05813489175319454,12.492102353579293,0.6253236236665316
0.056089343522710236,12.770647367340354,0.6453780653759664
0.054755454709289116,12.954631591186454,0.6572266993000219
0.056972799749330505,12.661424564620457,0.6357051308772946
0.05965488408419918,12.320749275098102,0.6052173203637639
0.05577657939712976,12.87416981886911,0.6396606699364921
0.056672170171366505,12.713093175442262,0.6372575875017199
0.05605981822158765,12.802748884647412,0.6422918053784976
0.05678726313508128,12.685563999710538,0.6376425064979723
0.057290843580443,12.652867075046895,0.6274733366206013
0.057169491871382046,12.656369738797439,0.6308058210643102
0.05702373621022401,12.699550138604923,0.6282307584753877
0.058438833452622865,12.501933685250236,0.6151370644133249
0.05823161300192679,12.529830136739335,0.6172565421955489
0.0574623717060154,12.639719180750616,0.6239166927270172
0.05507616869912895,12.938658542414268,0.6513239546931795
0.057161995204347775,12.646547695362003,0.6324557977192378
0.05863287487691873,12.450591045612132,0.6171193946918266
0.05502954807451296,12.961856748281123,0.6493503429668306
0.05474801503287357,12.961764665777412,0.6567373621805253
0.05684535723956707,12.642943944789932,0.6402356870838468
